"filename", "language", "C#", "Log", "ShaderLab", "HLSL", "JSON", "Markdown", "YAML", "JSON with Comments", "XML", "HTML", "Ini", "comment", "blank", "total"
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\AdditiveScenes\Scripts\ZoneHandler.cs", "C#", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 39
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Basic\README.md", "Markdown", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 8, 17
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Basic\Scripts\BasicNetManager.cs", "C#", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 58
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Basic\Scripts\Player.cs", "C#", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 22, 127
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Basic\Scripts\PlayerUI.cs", "C#", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 65
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Benchmark\Scripts\BenchmarkNetworkManager.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 52
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Benchmark\Scripts\MonsterMovement.cs", "C#", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 55
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Benchmark\Scripts\PlayerMovement.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Chat\Scripts\ChatNetworkManager.cs", "C#", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 50
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Chat\Scripts\ChatWindow.cs", "C#", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 62
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Chat\Scripts\Player.cs", "C#", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\GUI\README.md", "Markdown", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 8
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\GUI\Scripts\ApiUpdater.cs", "C#", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 104
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\GUI\Scripts\InstantiateNetworkManager.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 21
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\GUI\Scripts\NetworkManagerListServer.cs", "C#", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 59
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\GUI\Scripts\QuickListServerDebug.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 47
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\GUI\Scripts\QuitButtonHUD.cs", "C#", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 40
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\GUI\Scripts\ServerListManager.cs", "C#", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 70
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\GUI\Scripts\ServerListUI.cs", "C#", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 52
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\GUI\Scripts\ServerListUIItem.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 38
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\PongWithListServer\README.md", "Markdown", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 8, 20
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\PongWithListServer\Scripts\Ball.cs", "C#", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 62
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\PongWithListServer\Scripts\BallManager.cs", "C#", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 54
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\PongWithListServer\Scripts\NetworkManagerListServerPong.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 21
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\PongWithListServer\Scripts\Player.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 22
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Cloud\TanksWithListServer\README.md", "Markdown", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 8, 20
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleAdditiveScenes\README.md", "Markdown", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 17, 35
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleAdditiveScenes\Scripts\MultiSceneNetManager.cs", "C#", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 27, 137
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleAdditiveScenes\Scripts\PhysicsCollision.cs", "C#", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 45
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleAdditiveScenes\Scripts\PhysicsSimulator.cs", "C#", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 41
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleAdditiveScenes\Scripts\PlayerController.cs", "C#", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 113
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleAdditiveScenes\Scripts\PlayerScore.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleAdditiveScenes\Scripts\RandomColor.cs", "C#", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 33
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleAdditiveScenes\Scripts\Reward.cs", "C#", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 55
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleAdditiveScenes\Scripts\Spawner.cs", "C#", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleMatches\README.md", "Markdown", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 10
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleMatches\Scripts\CanvasController.cs", "C#", 484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 116, 668
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleMatches\Scripts\CellGUI.cs", "C#", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 46
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleMatches\Scripts\MatchController.cs", "C#", 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 52, 315
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleMatches\Scripts\MatchGUI.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 45
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleMatches\Scripts\MatchMessages.cs", "C#", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 13, 119
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleMatches\Scripts\MatchNetworkManager.cs", "C#", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 20, 125
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleMatches\Scripts\PlayerGUI.cs", "C#", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\MultipleMatches\Scripts\RoomGUI.cs", "C#", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 50
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Pong\Scripts\Ball.cs", "C#", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 62
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Pong\Scripts\NetworkManagerPong.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 41
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Pong\Scripts\Player.cs", "C#", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 20
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\RigidbodyPhysics\Scripts\AddForce.cs", "C#", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Room\README.md", "Markdown", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 12, 29
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Room\Scripts\NetworkRoomManagerExt.cs", "C#", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 14, 96
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Room\Scripts\NetworkRoomPlayerExt.cs", "C#", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Room\Scripts\PlayerController.cs", "C#", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 111
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Room\Scripts\PlayerScore.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Room\Scripts\RandomColor.cs", "C#", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 33
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Room\Scripts\Reward.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 57
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Room\Scripts\Spawner.cs", "C#", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Tanks\Scripts\Projectile.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 39
"d:\UnityProjects\Agent Arena\Assets\Mirror\Examples\Tanks\Scripts\Tank.cs", "C#", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 59
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\AssemblyInfo.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\ClientScene.cs", "C#", 709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 146, 1055
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Compression.cs", "C#", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 30, 238
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\CustomAttributes.cs", "C#", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 11, 89
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\DotNetCompatibility.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\ExponentialMovingAverage.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 39
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\FloatBytePacker.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\LocalConnections.cs", "C#", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 25, 142
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\LogFactory.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\LogFilter.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Logging\ConsoleColorLogHandler.cs", "C#", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Logging\EditorLogSettingsLoader.cs", "C#", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 51
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Logging\LogFactory.cs", "C#", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 101
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Logging\LogSettings.cs", "C#", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 68
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Logging\NetworkHeadlessLogger.cs", "C#", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 25
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Logging\NetworkLogSettings.cs", "C#", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 47
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\MessagePacker.cs", "C#", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 12, 130
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Messages.cs", "C#", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 25, 162
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkAuthenticator.cs", "C#", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 21, 114
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkBehaviour.cs", "C#", 477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 104, 784
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkClient.cs", "C#", 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 45, 381
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkConnection.cs", "C#", 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 37, 304
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkConnectionToClient.cs", "C#", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 38
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkConnectionToServer.cs", "C#", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 36
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkDiagnostics.cs", "C#", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 83
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkIdentity.cs", "C#", 760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 597, 163, 1520
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkManager.cs", "C#", 768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 492, 234, 1494
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkManagerHUD.cs", "C#", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 17, 159
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkMessage.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkReader.cs", "C#", 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 48, 378
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkReaderPool.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 7, 69
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkServer.cs", "C#", 780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 363, 175, 1318
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkStartPosition.cs", "C#", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 25
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkTime.cs", "C#", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 27, 169
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkVisibility.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 43
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkWriter.cs", "C#", 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 44, 452
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\NetworkWriterPool.cs", "C#", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 5, 53
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Pool.cs", "C#", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 31
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\RemoteCallHelper.cs", "C#", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 29, 189
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\StringHash.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 19
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\SyncDictionary.cs", "C#", 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 57, 312
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\SyncList.cs", "C#", 326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 70, 432
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\SyncObject.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 7, 50
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\SyncSet.cs", "C#", 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 64, 341
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FallbackTransport.cs", "C#", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 171
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\BidirectionalDictionary.cs", "C#", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 81
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Client.cs", "C#", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 169
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Common.cs", "C#", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 133
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\README.md", "Markdown", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 9, 33
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\CallbackDispatcher.cs", "C#", 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 71, 421
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\CallbackIdentity.cs", "C#", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 36
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\ISteamMatchmakingResponses.cs", "C#", 369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 59, 491
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\InteropHelp.cs", "C#", 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 43, 250
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\Packsize.cs", "C#", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 72
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\Steam.cs", "C#", 374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 91, 554
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\NativeMethods.cs", "C#", 2345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 892, 3242
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\SteamCallbacks.cs", "C#", 1654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 680, 273, 2607
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\SteamConstants.cs", "C#", 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 7, 344
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\SteamEnums.cs", "C#", 1746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 592, 281, 2619
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\SteamStructs.cs", "C#", 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 55, 380
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamapplist.cs", "C#", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 64
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamapps.cs", "C#", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 34, 262
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamclient.cs", "C#", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 42, 377
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamcontroller.cs", "C#", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 40, 326
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamfriends.cs", "C#", 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 80, 643
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamgameserver.cs", "C#", 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 49, 454
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamgameserverapps.cs", "C#", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 34, 262
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamgameserverclient.cs", "C#", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 42, 377
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamgameserverhttp.cs", "C#", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 31, 278
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamgameserverinventory.cs", "C#", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 43, 472
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamgameservernetworking.cs", "C#", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 28, 264
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamgameservernetworkingsockets.cs", "C#", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 41, 841
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamgameservernetworkingutils.cs", "C#", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 26, 365
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamgameserverstats.cs", "C#", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 16, 111
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamgameserverugc.cs", "C#", 403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 85, 646
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamgameserverutils.cs", "C#", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 39, 328
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamhtmlsurface.cs", "C#", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 43, 342
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteamhttp.cs", "C#", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 31, 278
"d:\UnityProjects\Agent Arena\Assets\Mirror\Runtime\Transport\FizzySteamworks\Dependencies\Steamworks.NET\autogen\isteaminput.cs", "C#", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 41, 343
